ID,Localisation_producteur,X,Y,Secteur_activite,PRO,QA_t_kl,QSS_t_kl,QSP_t_kl,C/N,N_kg/t_L,P_kg/t_L,K_kg/t_L,C_kg/t_L,Prix_FCFA/kg_L,Type,destination,source,utilisation,Origine
616,617.0,4.0,7.724696,-4.966378,1.0,1.0,30.0,12.5,17.5,15.41860465116279,17.2,11.13,6.96,265.2,5.0,0.0,2.0,0.0,3.0,2.0
617,618.0,4.0,7.721501,-4.966455,1.0,1.0,60.0,25.0,35.0,15.41860465116279,17.2,11.13,6.96,265.2,40.0,0.0,2.0,0.0,3.0,2.0
618,619.0,4.0,7.723819,-4.9708481,1.0,1.0,84.0,35.0,49.0,15.41860465116279,17.2,11.13,6.96,265.2,24.0,0.0,2.0,0.0,3.0,2.0
619,620.0,7.0,7.661559,-4.998232,1.0,1.0,25.2,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,24.0,0.0,2.0,0.0,3.0,2.0
620,621.0,1.0,7.729776,-5.0295489,1.0,15.0,73.0,30.415,42.585,22.0,13.5,5.0,10.0,300.0,22.0,0.0,1.0,0.0,3.0,2.0
621,622.0,1.0,7.729776,-5.0295489,1.0,16.0,36.5,15.208,21.292,33.33,15.0,7.0,10.0,500.0,12.5,0.0,1.0,0.0,3.0,2.0
622,623.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,1.0,0.0,3.0,2.0
623,624.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,1.0,0.0,3.0,2.0
624,625.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,1.0,0.0,3.0,2.0
625,626.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,1.0,0.0,3.0,2.0
626,627.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,1.0,0.0,3.0,2.0
627,628.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,1.0,0.0,3.0,2.0
628,629.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,1.0,0.0,3.0,2.0
629,630.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,42.5,0.0,1.0,0.0,16.0,2.0
630,631.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,72.5,0.0,3.0,0.0,3.0,2.0
631,632.0,27.0,7.66924,-4.996268,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,13.0,0.0,1.0,0.0,3.0,2.0
632,633.0,26.0,7.65354,-5.016931,1.0,4.0,292.8,122.0,170.8,4.276923076923077,6.5,18.88,18.49,27.8,70.0,0.0,1.0,0.0,3.0,2.0
633,634.0,30.0,7.6606237,-5.0540714,1.0,4.0,7.15,3.129,4.021,4.276923076923077,6.5,18.88,18.49,27.8,29.0,0.0,1.0,0.0,3.0,2.0
634,635.0,30.0,7.6606237,-5.0540714,1.0,4.0,1.95,0.732,1.218,4.276923076923077,6.5,18.88,18.49,27.8,29.0,0.0,1.0,0.0,3.0,2.0
635,636.0,37.0,7.6698944,-5.0845758,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,29.0,0.0,1.0,0.0,3.0,2.0
636,637.0,37.0,7.6698944,-5.0845758,1.0,4.0,78.0,36.72,41.28,7.471938775510204,3.92,20.23,11.9,29.29,27.5,0.0,1.0,0.0,3.0,2.0
637,638.0,37.0,7.6698944,-5.0845758,1.0,4.0,104.0,43.0,60.2,7.471938775510204,3.92,20.23,11.9,29.29,15.0,0.0,1.0,0.0,3.0,2.0
638,639.0,36.0,7.6414625,-5.0209531,1.0,4.0,3.6,1.5,2.1,4.276923076923077,6.5,18.88,18.49,27.8,29.0,0.0,1.0,0.0,3.0,2.0
639,640.0,11.0,7.6599117,-5.0578214,1.0,4.0,0.675,0.338,0.338,4.276923076923077,6.5,18.88,18.49,27.8,46.5,0.0,1.0,0.0,3.0,2.0
640,641.0,33.0,7.7277625,-4.9935156,1.0,4.0,11.7,4.875,6.825,7.471938775510204,3.92,20.23,11.9,29.29,29.0,0.0,1.0,0.0,3.0,2.0
641,642.0,0.0,7.6852843,-4.9577409,1.0,4.0,2.52,0.98,1.54,7.471938775510204,3.92,20.23,11.9,29.29,60.0,0.0,1.0,0.0,3.0,2.0
642,643.0,0.0,7.6852844,-4.957741,1.0,4.0,2.16,0.84,1.32,7.471938775510204,3.92,20.23,11.9,29.29,72.5,0.0,1.0,0.0,3.0,2.0
643,644.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,67.5,0.0,1.0,0.0,3.0,2.0
644,645.0,20.0,7.720978,-5.004407,1.0,30.0,23.4,9.75,13.65,10.79815100154083,32.45,19.85,25.05,350.4,11.5,0.0,1.0,0.0,3.0,2.0
645,646.0,3.0,7.705434,-4.985853,2.0,21.0,1.06,0.354,0.706,220.9333333333333,0.9,0.12,0.72,198.84,7.5,0.0,1.0,0.0,4.0,2.0
646,647.0,3.0,7.705434,-4.985853,3.0,6.0,0.75,0.375,0.375,21.595,11.0,5.0,6.6,148.35,39.0,0.0,1.0,0.0,4.0,2.0
647,648.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,0.0,0.0,0.0,0.0
648,649.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,1.0,0.0,0.0,0.0
649,650.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,1.0,0.0,0.0,0.0
650,651.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,1.0,0.0,0.0,0.0
651,652.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,2.0,0.0,0.0,0.0
652,653.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,2.0,0.0,0.0,0.0
653,654.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,2.0,0.0,0.0,0.0
654,655.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,1.0,0.0,0.0,0.0
655,656.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,1.0,0.0,1.0,0.0
656,657.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,1.0,0.0,1.0,0.0
657,658.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,1.0,0.0,1.0,0.0
658,659.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,1.0,0.0,1.0,0.0
659,660.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,1.0,0.0,1.0,0.0
660,661.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,1.0,0.0,1.0,0.0
661,662.0,0.0,7.6861733,-4.9581737,1.0,3.0,4.5,2.4,2.1,16.66666666666667,1.89,2.85,1.48,31.5,15.0,0.0,1.0,0.0,1.0,0.0
662,663.0,7.0,7.660101,-5.003497,1.0,3.0,9.864,4.11,5.754,16.67,1.89,2.85,1.48,31.5,10.0,0.0,1.0,0.0,1.0,0.0
663,664.0,7.0,7.660101,-5.003497,1.0,3.0,6.57,2.738,3.832,16.67,1.89,2.85,1.48,31.5,64.0,0.0,1.0,0.0,1.0,0.0
664,665.0,8.0,7.7141646,-4.970018,1.0,3.0,39.42,16.425,22.995,16.67,1.89,2.85,1.48,31.5,35.0,0.0,1.0,0.0,2.0,0.0
665,666.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,1.0,0.0,3.0,0.0
666,667.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,27.5,0.0,1.0,0.0,3.0,0.0
667,668.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,39.5,0.0,3.0,0.0,3.0,0.0
668,669.0,10.0,7.648463,-5.011233,1.0,4.0,4.16,1.82,2.34,4.276923076923077,6.5,18.88,18.49,27.8,7.5,0.0,1.0,0.0,3.0,0.0
669,670.0,11.0,7.6605606,-5.0591189,1.0,4.0,3.66,1.6,2.06,4.276923076923077,6.5,18.88,18.49,27.8,7.5,0.0,1.0,0.0,3.0,0.0
670,671.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.95,0.8,1.15,4.276923076923077,6.5,18.88,18.49,27.8,7.5,0.0,1.0,0.0,3.0,0.0
671,672.0,13.0,7.694235,-5.054717,1.0,4.0,1.95,0.813,1.138,4.276923076923077,6.5,18.88,18.49,27.8,7.5,0.0,1.0,0.0,3.0,0.0
672,673.0,14.0,7.6762875,-5.0561406,1.0,4.0,1.3,0.55,0.75,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,1.0,0.0,3.0,0.0
673,674.0,7.0,7.663072,-5.002425,1.0,4.0,34.1,14.2,19.9,4.276923076923077,6.5,18.88,18.49,27.8,67.5,0.0,1.0,0.0,3.0,0.0
674,675.0,7.0,7.662548,-4.99779,1.0,4.0,36.4,14.42,20.18,4.276923076923077,6.5,18.88,18.49,27.8,67.5,0.0,1.0,0.0,3.0,0.0
675,676.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,67.5,0.0,1.0,0.0,3.0,0.0
676,677.0,0.0,7.6847734,-4.9577988,2.0,5.0,6.75,4.5,2.25,220.9333333333333,0.9,0.12,0.72,198.84,7.5,0.0,4.0,0.0,4.0,0.0
677,678.0,16.0,7.7063625,-5.0328594,3.0,6.0,0.19,0.096,0.096,10.060969387755103,11.0,5.0,6.6,53.955,10.0,0.0,1.0,0.0,5.0,0.0
678,679.0,17.0,7.6928625,-5.0443906,0.0,7.0,6050.0,2520.0,3528.0,48.7,11.0,5.0,6.6,487.0,50.0,0.0,1.0,0.0,3.0,0.0
679,680.0,18.0,7.6735936,5.1454123,2.0,8.0,3025.095,1260.048,1764.048,30.675,11.0,5.0,6.6,282.81,10.0,0.0,1.0,0.0,6.0,0.0
680,681.0,19.0,7.6657929,-5.0428723,3.0,9.0,8.4,3.19,5.22,30.675,7.95,9.01,10.16,282.81,10.0,1.0,5.0,1.0,0.0,0.0
681,682.0,14.0,7.68116,-5.050556,3.0,10.0,0.6,0.3,0.3,12.65,5.9,2.02,9.32,78.62,10.0,2.0,6.0,1.0,1.0,0.0
682,683.0,15.0,7.721357,-4.9837698,4.0,11.0,10.4,4.33,6.07,48.7,10.0,16.0,11.0,487.0,12.5,2.0,7.0,1.0,4.0,0.0
683,684.0,20.0,7.720978,-5.004407,5.0,11.0,20.8,8.67,12.13,48.7,10.0,16.0,11.0,487.0,12.0,2.0,8.0,1.0,4.0,0.0
684,685.0,21.0,7.6458123,-5.0343906,1.0,12.0,5381.6,2242.33,3139.27,48.7,1.0,0.49,1.7,487.0,50.0,0.0,9.0,1.0,7.0,0.0
685,686.0,22.0,7.6849811,-5.0774466,1.0,12.0,1575.0,656.25,918.75,0.6333333333333333,1.0,0.49,1.7,7.6,7.0,0.0,9.0,1.0,7.0,0.0
686,687.0,23.0,7.670965,-5.100908,1.0,12.0,151.2,63.0,88.2,15.41860465116279,1.0,0.49,1.7,265.2,40.0,0.0,9.0,1.0,7.0,0.0
687,688.0,24.0,7.7063625,-5.0306719,1.0,12.0,399.84,166.6,233.24,15.41860465116279,1.0,0.49,1.7,265.2,100.0,0.0,9.0,1.0,7.0,0.0
688,689.0,25.0,7.736619,-5.051762,1.0,12.0,749.7,312.375,124.95,15.41860465116279,1.0,0.49,1.7,265.2,200.0,0.0,9.0,1.0,7.0,0.0
689,690.0,26.0,7.6414125,-5.0275156,1.0,12.0,4032.0,1680.0,2352.0,48.7,1.0,0.49,1.7,487.0,75.0,0.0,9.0,1.0,7.0,0.0
690,691.0,27.0,7.669656,-4.995378,1.0,12.0,1050.0,437.5,612.5,10.75,1.0,0.49,1.7,500.0,60.0,0.0,9.0,1.0,7.0,0.0
691,692.0,0.0,7.6979921,-4.9665355,0.0,0.0,139356.0,58065.0,81291.0,13.7029702970297,5050.0,5645.0,3918.0,69200.0,50.0,0.0,6.0,1.0,0.0,0.0
692,693.0,3.0,7.6997875,-4.9858906,1.0,1.0,2.16,0.9,1.26,15.41860465116279,17.2,11.13,6.96,265.2,10.0,0.0,6.0,1.0,3.0,0.0
693,694.0,27.0,7.669656,-4.995378,1.0,1.0,187.2,78.0,109.2,15.41860465116279,17.2,11.13,6.96,265.2,68.0,0.0,10.0,1.0,8.0,0.0
694,695.0,27.0,7.669692,-4.996481,1.0,1.0,25.5,10.5,14.7,15.41860465116279,17.2,11.13,6.96,265.2,150.0,0.0,10.0,1.0,8.0,0.0
695,696.0,27.0,7.669692,-4.996481,1.0,1.0,3.96,1.65,2.31,15.41860465116279,17.2,11.13,6.96,265.2,55.0,0.0,10.0,1.0,8.0,0.0
696,697.0,1.0,7.7297761,-5.029549,1.0,1.0,324.0,135.0,189.0,15.41860465116279,17.2,11.13,6.96,265.2,25.0,0.0,6.0,1.0,0.0,0.0
697,698.0,2.0,7.733258,-5.07806,1.0,1.0,36.0,12.0,24.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,6.0,1.0,0.0,0.0
698,699.0,3.0,7.7018479,-4.9873749,1.0,1.0,36.5,15.208,21.292,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,1.0,0.0,0.0
699,700.0,4.0,7.719345,-4.965051,1.0,1.0,48.0,20.0,28.0,15.41860465116279,17.2,11.13,6.96,265.2,80.0,0.0,6.0,1.0,0.0,0.0
700,701.0,4.0,7.7246042,-4.9702225,1.0,1.0,36.0,15.0,21.0,15.41860465116279,17.2,11.13,6.96,265.2,30.0,0.0,6.0,1.0,0.0,0.0
701,702.0,4.0,7.724476,-4.966772,1.0,1.0,107.4,44.75,62.65,15.41860465116279,17.2,11.13,6.96,265.2,65.0,0.0,6.0,1.0,0.0,0.0
702,703.0,2.0,7.733312,-5.078748,1.0,2.0,8.2,3.42,4.78,26.52,9.2,2.1,8.1,265.2,48.0,0.0,6.0,1.0,0.0,0.0
703,704.0,0.0,7.6986125,-4.9675469,6.0,13.0,216000.0,90000.0,126000.0,13.7029702970297,7.4,0.36,9.28,69200.0,55.0,0.0,11.0,1.0,9.0,0.0
704,705.0,28.0,7.7547882,-5.1071,6.0,13.0,11250.0,3750.0,7500.0,48.7,12.0,1.0,7.6,487.0,45.0,0.0,11.0,1.0,9.0,0.0
705,706.0,29.0,7.7021625,-5.0234531,6.0,14.0,2.632,1.095,1.533,23.395,12.0,1.0,7.6,425.0,30.5,0.0,6.0,1.0,0.0,0.0
706,707.0,3.0,7.6992125,-4.9883906,1.0,15.0,7.8,3.25,4.55,22.0,13.5,5.0,10.0,300.0,29.0,0.0,12.0,1.0,3.0,0.0
707,708.0,3.0,7.6997875,-4.9858906,1.0,15.0,1.2,0.5,0.7,22.0,13.5,5.0,10.0,300.0,29.0,0.0,6.0,1.0,3.0,0.0
708,709.0,30.0,7.6600296,-5.0528285,1.0,16.0,0.4,0.17,0.23,33.33,15.0,7.0,10.0,500.0,11.25,0.0,12.0,1.0,10.0,0.0
709,710.0,31.0,7.671682,-5.104247,1.0,17.0,0.42,0.175,0.245,10.79815100154083,32.45,19.85,25.05,350.4,8.0,0.0,6.0,1.0,3.0,0.0
710,711.0,32.0,7.764124,-5.0723917,1.0,18.0,1.82,0.755,1.057,13.46,26.0,12.0,8.0,350.0,6.0,0.0,12.0,1.0,3.0,0.0
711,712.0,11.0,7.6637435,-5.0663804,1.0,18.0,38.33,15.969,22.361,13.46,26.0,12.0,8.0,350.0,8.0,0.0,13.0,1.0,3.0,0.0
712,713.0,26.0,7.641413,-5.0275161,1.0,18.0,10.92,4.55,6.37,13.46,26.0,12.0,8.0,350.0,8.0,0.0,9.0,1.0,3.0,0.0
713,714.0,5.0,7.7114418,-4.972965,1.0,18.0,76.65,31.95,44.7,13.46,26.0,12.0,8.0,350.0,10.0,0.0,12.0,1.0,8.0,0.0
714,715.0,18.0,7.6735938,5.1454125,2.0,19.0,200.0,98.0,102.0,10.75,46.5,2.4,41.5,500.0,100.0,0.0,12.0,1.0,8.0,0.0
715,716.0,8.0,7.7141646,-4.970018,2.0,19.0,100.0,68.0,32.0,10.75,46.5,2.4,41.5,500.0,25.0,0.0,6.0,1.0,8.0,0.0
716,717.0,8.0,7.7141646,-4.970018,2.0,20.0,1200.0,470.0,730.0,10.75,46.5,2.4,41.5,500.0,35.0,0.0,7.0,1.0,4.0,0.0
717,718.0,18.0,7.6735937,5.1454124,2.0,20.0,1100.0,730.0,970.0,10.75,46.5,2.4,41.5,500.0,24.0,0.0,12.0,1.0,8.0,0.0
718,719.0,23.0,7.7058943,-5.0799305,1.0,3.0,39.42,16.425,22.995,16.67,1.89,2.85,1.48,31.5,80.0,0.0,6.0,1.0,3.0,0.0
719,720.0,5.0,7.7131672,-4.9701863,1.0,3.0,35.0,14.6,20.4,16.67,1.89,2.85,1.48,31.5,100.0,0.0,6.0,1.0,1.0,0.0
720,721.0,5.0,7.7131672,-4.9701863,1.0,3.0,23.0,9.6,13.4,16.67,1.89,2.85,1.48,31.5,200.0,0.0,6.0,1.0,1.0,0.0
721,722.0,6.0,7.711374,-5.056545,1.0,3.0,2.19,0.91,1.28,16.67,1.89,2.85,1.48,31.5,30.0,0.0,6.0,1.0,1.0,0.0
722,723.0,0.0,7.686289,-4.958266,1.0,3.0,2.4,1.0,1.4,16.67,1.89,2.85,1.48,31.5,65.0,0.0,6.0,1.0,1.0,0.0
723,724.0,0.0,7.686071,-4.958593,1.0,3.0,6.6,2.75,3.85,16.67,1.89,2.85,1.48,31.5,40.0,0.0,6.0,1.0,1.0,0.0
724,725.0,5.0,7.7114419,-4.9729651,1.0,3.0,3.3,1.4,1.9,16.67,1.89,2.85,1.48,31.5,80.0,0.0,6.0,1.0,1.0,0.0
725,726.0,0.0,7.6861733,-4.9581737,1.0,3.0,4.5,2.4,2.1,16.66666666666667,1.89,2.85,1.48,31.5,15.0,0.0,12.0,1.0,1.0,0.0
726,727.0,7.0,7.660101,-5.003497,1.0,3.0,9.864,4.11,5.754,16.67,1.89,2.85,1.48,31.5,10.0,0.0,6.0,1.0,1.0,0.0
727,728.0,7.0,7.660101,-5.003497,1.0,3.0,6.57,2.738,3.832,16.67,1.89,2.85,1.48,31.5,64.0,0.0,6.0,1.0,1.0,0.0
728,729.0,8.0,7.7141646,-4.970018,1.0,3.0,39.42,16.425,22.995,16.67,1.89,2.85,1.48,31.5,35.0,0.0,14.0,1.0,2.0,0.0
729,730.0,9.0,7.6165171,-5.0362038,1.0,3.0,7.665,3.195,4.473,16.67,1.89,2.85,1.48,31.5,45.0,0.0,6.0,1.0,3.0,0.0
730,731.0,5.0,7.7140038,-4.9695952,1.0,3.0,14.0,5.85,8.15,16.67,1.89,2.85,1.48,31.5,27.5,0.0,6.0,1.0,3.0,0.0
731,732.0,3.0,7.7047982,-4.9849126,1.0,3.0,3.285,1.369,1.916,16.67,1.89,2.85,1.48,31.5,72.0,0.0,6.0,1.0,3.0,0.0
732,733.0,31.0,7.671683,-5.104248,1.0,4.0,0.9,0.375,0.525,7.471938775510204,3.92,20.23,11.9,29.29,6.0,0.0,6.0,1.0,3.0,0.0
733,734.0,31.0,7.671684,-5.104249,1.0,4.0,0.54,0.225,0.315,7.471938775510204,3.92,20.23,11.9,29.29,6.0,0.0,6.0,1.0,3.0,0.0
734,735.0,32.0,7.7641238,-5.0723915,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,12.0,1.0,3.0,0.0
735,736.0,32.0,7.7641239,-5.0723916,1.0,4.0,1.825,0.798,1.027,4.276923076923077,6.5,18.88,18.49,27.8,6.0,0.0,12.0,1.0,3.0,0.0
736,737.0,33.0,7.7273375,-4.9854944,1.0,4.0,6.12,2.55,3.57,10.79815100154083,32.45,19.85,25.05,350.4,8.0,0.0,6.0,1.0,3.0,0.0
737,738.0,33.0,7.7273375,-4.9854944,1.0,4.0,3.12,1.3,1.82,10.79815100154083,32.45,19.85,25.05,350.4,8.0,0.0,6.0,1.0,3.0,0.0
738,739.0,12.0,7.7000122,-5.1002288,1.0,4.0,2.34,0.975,1.365,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,15.0,1.0,3.0,0.0
739,740.0,32.0,7.75893,-5.071378,1.0,4.0,3.25,1.35,1.89,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,1.0,3.0,0.0
740,741.0,32.0,7.75893,-5.071378,1.0,4.0,3.9,1.625,2.275,4.276923076923077,6.5,18.88,18.49,27.8,5.0,0.0,6.0,1.0,3.0,0.0
741,742.0,7.0,7.6648982,-5.0055485,1.0,4.0,2.97,1.238,1.733,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,16.0,1.0,3.0,0.0
742,743.0,7.0,7.6648982,-5.0055485,1.0,4.0,0.18,0.075,1.05,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,16.0,1.0,3.0,0.0
743,744.0,5.0,7.7115159,-4.974332,1.0,4.0,1.5,0.65,0.85,9.15625,3.2,2.5,2.0,29.3,54.5,0.0,12.0,1.0,8.0,0.0
744,745.0,14.0,7.68232,-5.05385,1.0,4.0,4.813,2.0,2.8,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,6.0,1.0,3.0,0.0
745,746.0,14.0,7.68232,-5.05385,1.0,4.0,2.0,0.8,1.12,7.471938775510204,3.92,20.23,11.9,29.29,25.0,0.0,6.0,1.0,3.0,0.0
746,747.0,7.0,7.6659632,-5.005519,1.0,4.0,4.5,1.875,2.625,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,12.0,1.0,3.0,0.0
747,748.0,7.0,7.6659632,-5.005519,1.0,4.0,7.5,3.125,4.375,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,12.0,1.0,3.0,0.0
748,749.0,34.0,7.6890281,-4.972176,1.0,4.0,34.0,16.19,17.81,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,6.0,1.0,3.0,0.0
749,750.0,10.0,7.648463,-5.011233,1.0,4.0,4.16,1.82,2.34,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,6.0,1.0,3.0,0.0
750,751.0,11.0,7.6605606,-5.0591189,1.0,4.0,3.66,1.6,2.06,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,6.0,1.0,3.0,0.0
751,752.0,12.0,7.7006906,-5.0991083,1.0,4.0,1.95,0.8,1.15,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,6.0,1.0,3.0,0.0
752,753.0,13.0,7.694235,-5.054717,1.0,4.0,1.95,0.813,1.138,4.276923076923077,6.5,18.88,18.49,27.8,15.0,0.0,6.0,1.0,3.0,0.0
753,754.0,14.0,7.6762875,-5.0561406,1.0,4.0,1.3,0.55,0.75,7.471938775510204,3.92,20.23,11.9,29.29,5.0,0.0,6.0,1.0,3.0,0.0
754,755.0,7.0,7.663072,-5.002425,1.0,4.0,34.1,14.2,19.9,4.276923076923077,6.5,18.88,18.49,27.8,20.0,0.0,6.0,1.0,3.0,0.0
755,756.0,7.0,7.662548,-4.99779,1.0,4.0,36.4,14.42,20.18,4.276923076923077,6.5,18.88,18.49,27.8,67.5,0.0,6.0,1.0,3.0,0.0
756,757.0,15.0,7.7162807,-4.9812361,1.0,4.0,54.6,22.75,31.85,7.471938775510204,3.92,20.23,11.9,29.29,67.5,0.0,16.0,1.0,3.0,0.0
757,758.0,8.0,7.7141646,-4.970018,2.0,5.0,4.5,0.0,4.5,220.9333333333333,0.9,0.12,0.72,198.84,10.0,0.0,6.0,1.0,8.0,0.0
758,759.0,0.0,7.6847734,-4.9577988,2.0,5.0,6.75,4.5,2.25,220.9333333333333,0.9,0.12,0.72,198.84,10.0,0.0,7.0,1.0,4.0,0.0
759,760.0,14.0,7.68116,-5.050556,2.0,21.0,2.12,0.71,1.41,220.9333333333333,0.9,0.12,0.72,198.84,10.0,0.0,6.0,1.0,11.0,0.0
760,761.0,16.0,7.707121,-5.0325228,2.0,21.0,0.53,0.177,0.353,220.9333333333333,0.9,0.12,0.72,198.84,10.0,0.0,6.0,1.0,5.0,0.0
761,762.0,35.0,7.646167,-5.021266,2.0,21.0,2.12,0.71,1.41,220.9333333333333,0.9,0.12,0.72,198.84,10.0,0.0,17.0,1.0,5.0,0.0
762,763.0,0.0,7.6847734,-4.9577988,2.0,6.0,0.45,0.075,0.375,220.9333333333333,11.0,5.0,6.6,198.84,20.0,0.0,7.0,1.0,4.0,0.0
763,764.0,0.0,7.6847734,-4.9577988,2.0,6.0,1.125,0.19,0.935,220.9333333333333,11.0,5.0,6.6,198.84,20.0,0.0,7.0,1.0,4.0,0.0
764,765.0,14.0,7.68116,-5.050556,3.0,6.0,1.5,0.75,0.75,118.80166666666665,11.0,5.0,6.6,115.17,15.0,0.0,6.0,1.0,5.0,0.0
765,766.0,35.0,7.646167,-5.021266,3.0,6.0,0.6,0.3,0.3,220.9333333333333,11.0,5.0,6.6,198.84,8.0,0.0,6.0,1.0,5.0,0.0
766,767.0,31.0,7.671681,-5.104246,3.0,6.0,0.75,0.313,0.437,220.9333333333333,11.0,5.0,6.6,198.84,7.5,0.0,6.0,1.0,5.0,0.0
767,768.0,16.0,7.707121,-5.0325228,3.0,6.0,0.19,0.096,0.096,118.80166666666665,11.0,5.0,6.6,115.17,15.0,0.0,6.0,1.0,5.0,0.0
768,769.0,23.0,7.7058943,-5.0799305,3.0,6.0,1.125,0.469,0.656,118.80166666666665,11.0,5.0,6.6,115.17,15.0,0.0,6.0,1.0,5.0,0.0
769,770.0,18.0,7.6735939,5.1454126,2.0,6.0,0.105,0.088,0.017,16.67,11.0,5.0,6.6,31.5,15.0,0.0,12.0,1.0,8.0,0.0
770,771.0,16.0,7.7063625,-5.0328594,3.0,6.0,0.19,0.096,0.096,118.80166666666665,11.0,5.0,6.6,115.17,15.0,0.0,6.0,1.0,5.0,0.0
771,772.0,17.0,7.6928625,-5.0443906,0.0,7.0,6050.0,2520.0,3528.0,48.7,11.0,5.0,6.6,487.0,50.0,0.0,6.0,1.0,3.0,0.0
